path_or_item,kind,classification,reason_ru,depends_on_borehole75,reuse_plan
evidence_gaps.csv#GAP-012,evidence_gap,REUSABLE_GENERIC,limiting angles / trough extent; критичность MEDIUM; статус RESOLVED_BY_REGIONAL_PRIOR; локальный корпус -; внешний поиск -.,N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
evidence_gaps.csv#GAP-013,evidence_gap,REUSABLE_GENERIC,"mechanical properties of overburden (ТКТ, СМТ, marl, clay); критичность HIGH; статус OPEN; локальный корпус LOCAL_EXHAUSTED; внешний поиск DONE_PARTIAL.",N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
evidence_gaps.csv#GAP-014,evidence_gap,REBUILD,site-specific stratigraphic column (СКРУ-1 + СКРУ-1–СКРУ-2 pillar); критичность CRITICAL; статус RESOLVED_BY_RANGE; локальный корпус -; внешний поиск -.,N,"Переоткрыть: 'RESOLVED_BY_RANGE' опирался на 8 скважин ≤0.8 км от целика; для 3D нужны все скважины, координаты и поверхности."
evidence_gaps.csv#GAP-015,evidence_gap,REUSABLE_GENERIC,time to failure of yielding pillars / interseam layers; критичность MEDIUM; статус OPEN; локальный корпус -; внешний поиск -.,N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
creep_law_registry.csv#CL-01,creep_law,REUSABLE_GENERIC,"steady-state power law in normalised stress (Norton-type, reference stress = short-term st; carnallite; VKM_REGIONAL (mine not stated); LAB_REGRESSION; PW: CANDIDATE_LAB_LAW (carnallite L3), REGISTERED_NOT_USED; unit",N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-02,creep_law,REUSABLE_GENERIC,long-term strength threshold (not a rate law); rock salt; sylvinite; carnallite; VKM_REGIONAL; Table 6.2 Монолит-1 = SITE_SPECIFIC ; LAB_MEASURED; PW: CONSTRAINT_CHECK — LAB long-term strength ratio; applying it,N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-03,creep_law,REUSABLE_GENERIC,engineering steady creep law of a technological interseam layer (linear in Q/E × exponenti; interseam rock salt / sylvinite layers; VKM_REGIONAL (method); worked example СКРУ-3; CALIBRATED_EFFECTIVE (origin of calibrat; PW: CONSTRAINT_CHECK / STRUCTURAL_ALTERNATIVE,N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-04,creep_law,REUSABLE_GENERIC,semi-empirical time-hardening convergence law of stope roofs; stope roof (salt rocks); VKM_REGIONAL; CALIBRATED_EFFECTIVE (field-calibrated m; PW: CONTEXT_ONLY,N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-05,creep_law,REUSABLE_GENERIC,Drucker–Prager strain-hardening creep (Abaqus form); sylvinite (БКПРУ-4 model); OTHER_VKM_SITE (БКПРУ-4); CALIBRATED_EFFECTIVE_MODEL (secondary); PW: REFERENCE_PROBLEM_ONLY (reproduction target),N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-06,creep_law,REUSABLE_GENERIC,linear hereditary (Abel power kernel) creep; generic salt rocks (deposit-wide); VKM_REGIONAL (normative); NORMATIVE_DESIGN; PW: STRUCTURAL_ALTERNATIVE (normative),N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-07,creep_law,REUSABLE_GENERIC,diffusion (Coble) creep on geological time; water-enhanced; rock salt; VKM_REGIONAL; AUTHOR_INTERPRETATION; PW: CONTEXT_ONLY,N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-08,creep_law,REUSABLE_GENERIC,pseudo-rheology by stepwise modulus reduction (not a creep law); all strata; OTHER_VKM_SITE / MODEL_SPECIFIC (Лебедева FE secti; CALIBRATED_EFFECTIVE_MODEL; PW: EXCLUDED_AS_INPUT (documented calibration practice),N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-09,creep_law,REUSABLE_GENERIC,"tabulated steady (BC-segment) creep rate vs loading degree K = σ/σпр (no law stated by the; sylvinite (banded); OTHER_VKM_SITE (СКРУ-3 monolith, 28 specimens); LAB_MEASURED; PW: CANDIDATE_LAB_LAW (analogue, sylvinite L4); used only in the",N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-10,creep_law,REUSABLE_GENERIC,Norton steady-state power law in absolute stress; sylvinite; carnallite; NON_VKM_ANALOG/pooled: the cited primary [12] = EX; LAB_REGRESSION (pooled deposits); PW: INSUFFICIENT_EVIDENCE,N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-11,creep_law,REUSABLE_GENERIC,"Double Power Law (Abaqus user form), temperature-dependent; rock salt (Saskatchewan potash mine, ~95; NON_VKM_ANALOG (Saskatchewan, Canada); CALIBRATED_EFFECTIVE_MODEL (field conver; PW: STRUCTURAL_ALTERNATIVE only (form), no parameters",N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-12,creep_law,REUSABLE_GENERIC,linear hereditary creep solved by a modified variable-moduli method using a priori informa; potash series (chamber mining); VKM_REGIONAL (ГИ УрО РАН); CALIBRATED_EFFECTIVE_MODEL by constructi; PW: DISCOVERY_ONLY,N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-13,creep_law,REUSABLE_GENERIC,linear viscoelasticity with a four-parameter creep function; all potash strata (ВКМ); VKM_REGIONAL; CALIBRATED_EFFECTIVE_MODEL (subsidence-c; PW: DISCOVERY_ONLY (highest-value missing primary source for tim,N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-14,creep_law,REUSABLE_GENERIC,modified Burgers model (Kelvin + Maxwell) with hyperbolic-sine stress-dependent viscous el; salt rocks (deposit not named); NON_VKM_ANALOG (Belarusian authors); CALIBRATED_EFFECTIVE_MODEL (verification; PW: STRUCTURAL_ALTERNATIVE (form + transfer hypothesis),N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-15,creep_law,REUSABLE_GENERIC,"Norton steady-state power law; rock salt, sylvinite, carnallite, anhydr; NON_VKM_ANALOG (Гремячинское, 1100–1300 m); CALIBRATED_EFFECTIVE_MODEL (excavation s; PW: CONTEXT_ONLY",N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-16,creep_law,REUSABLE_GENERIC,"qualitative creep stages from ultra-long uniaxial tests; rock salt; NON_VKM_ANALOG (Оренбургское, gas-storage cavern l; LAB_MEASURED; PW: CONTEXT_ONLY",N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-17,creep_law,REUSABLE_GENERIC,"linear hereditary (Abel kernel) creep; sylvinite pillars (КрII); VKM_REGIONAL; CALIBRATED_EFFECTIVE_MODEL (field, pilla; PW: DISCOVERY_ONLY (high-value target)",N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-18,creep_law,REUSABLE_GENERIC,"overstress viscoplasticity, Bingham (linear in the yield function); yield surface = non-as; red sylvinite (deposit not stated); GENERAL_METHOD (LAB; specimen deposit UNKNOWN); LAB_CALIBRATED (specimen FE model; one v; PW: CANDIDATE_LAB_LAW (structural alternative) — REGISTERED_NOT_",N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-19,creep_law,REUSABLE_GENERIC,"overstress viscoplasticity, Duvaut-Lions (relaxation towards the backbone stress); red sylvinite (deposit not stated); GENERAL_METHOD (LAB); LAB_CALIBRATED; PW: CANDIDATE_LAB_LAW — REGISTERED_NOT_USED",N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-20,creep_law,REUSABLE_GENERIC,"overstress viscoplasticity, Perzyna; red sylvinite (deposit not stated); GENERAL_METHOD (LAB); LAB_CALIBRATED; PW: CANDIDATE_LAB_LAW — REGISTERED_NOT_USED",N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
creep_law_registry.csv#CL-21,creep_law,REUSABLE_GENERIC,"overstress viscoplasticity, Perić ('Pierce' in ANSYS); red sylvinite (deposit not stated); GENERAL_METHOD (LAB); LAB_CALIBRATED; PW: CANDIDATE_LAB_LAW (authors' preferred) — REGISTERED_NOT_USED",N,rheology_law-запись evidence layer; world_use по статусу (LAB/CALIBRATED не переносить на массив без Transfer).
