row_id,catalog,category,subcategory,item,value_as_printed,unit,site_attribution,scope,spatial_level,depth_or_unit_context,time_context,status,evidence_type,scale,skru1_transfer,evidence_strength,confidence,relevance_normal_skru1,relevance_accident_scenario,worldspec_role,source_ids,locator,vn_ids,prev_evidence_ids,extraction_method,quote_check,visual_recheck,conflict_ref,notes
HYD-142,hydro_evidence_catalog,CONFLICT,,HYD-CF19: растворимость галита 360 г/л (сводка растворимостей) vs 355 г/л воды при 0 °С ([271]),360 vs 355,г/л,общая методика (без участка) (по scope строки),GENERAL_METHOD,unstated,,,FACT,LITERATURE_CITED,LAB,METHOD_ONLY,MODERATE,HIGH,LOW,MEDIUM,PARAMETER_PRIOR,VKM-SRC-011,"VKM-SRC-011 p.104 (§3.3, p.206-207) | VKM-SRC-011 p.113 (p.224)",EV-VN-S011-1737;EV-VN-S011-1964,,OCR_VISUALLY_CONFIRMED,FUZZY_80,,HYD-CF19,Разные температуры/источники; не усреднять.
HYD-143,hydro_evidence_catalog,CONFLICT,,"HYD-CF20: подсолевые воды — «слабонапорные застойные» (SRC-014, SRC-040) vs «напорные» (SRC-037)",слабонапорные vs напорные,,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,deposit,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,NONE,LOW,BOUNDARY_CONDITION,VKM-SRC-014;VKM-SRC-037,VKM-SRC-014 p.22 (§1.4) | VKM-SRC-037 p.9 (§1.1.4),EV-VN-S014-0299;EV-VN-S037-0111,,TEXT_LAYER,EXACT,,HYD-CF20,"Качественные формулировки, числовых напоров нет."
HYD-144,hydro_evidence_catalog,GAP,,"Карта мощности и типа разреза ВЗТ (полный/переходный/неполный, аномальные зоны, [m]=10/20 м) по полю СКРУ-1",UNKNOWN,,СКРУ-1,SKRU1,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-014;VKM-SRC-037,VKM-SRC-014 p.22 (§1.4) | VKM-SRC-037 p.171 (синтез по фрагменту c6),EV-VN-S014-0304;EV-VN-S037-0999,,TEXT_LAYER,EXACT,,,Главная пространственная переменная гидрозащиты и ограничение мира; в корпусе отсутствует.
HYD-145,hydro_evidence_catalog,GAP,,"Отметки соляного зеркала, мощность гипсово-глинистой шляпы и границы карстовых зон над полем СКРУ-1 (Рудничный купол)",UNKNOWN,,СКРУ-1,SKRU1,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-011,VKM-SRC-011 p.111 (p.219-223) | VKM-SRC-011 p.24 (§1.3.2 рис. 1.32),EV-VN-S011-2031;EV-VN-S011-0456,,TEXT_LAYER,EXACT,,,Задаёт кровлю ВЗТ и верхнее гидро-ГУ; в корпусе только схема без отметок.
HYD-146,hydro_evidence_catalog,GAP,,"Уровни подземных вод, напоры рассольного горизонта и пьезометрические режимы над СКРУ-1 (ряды наблюдений)",UNKNOWN,,СКРУ-1,SKRU1,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,NONE_IN_CORPUS,corpus-wide sweep of merged records + page texts by this stream: not found,NONE,,NOT_APPLICABLE,NO_QUOTE,,,Нет ни одного ряда пьезометрии/УГВ по СКРУ-1; единственное числовое УГВ — скв. 498 БКПРУ-4.
HYD-147,hydro_evidence_catalog,GAP,,"Фактические водо-/рассолопритоки в выработки СКРУ-1 по годам и местам (журналы водоотлива, химия притоков)",UNKNOWN,,СКРУ-1,SKRU1,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-023,VKM-SRC-023 p.37 (rendered p.37; §2.4),EV-VN-S023-0187,,DOCX_TEXT,EXACT,,,Нужны для различения нормального (техногенные рассолы) и предаварийного режимов; в корпусе только недатированная цифра без рудника.
HYD-148,hydro_evidence_catalog,GAP,,"Природа «аварийных обстановок» в пределах шахтного поля СКРУ-1 (дата, место, тип)",UNKNOWN,,СКРУ-1,SKRU1,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-014,VKM-SRC-014 p.11 (§1.1),EV-VN-S014-0107,,TEXT_LAYER,EXACT,,,Упомянуты без деталей.
HYD-149,hydro_evidence_catalog,GAP,,"Дата, место и динамика прорыва 2014 г. на СКРУ-2; влияние на гидрорежим и оседания у межшахтного целика СКРУ-1–СКРУ-2",UNKNOWN,,СКРУ-2 (событие 2014 г.); влияние на зону целика СКРУ-1–СКРУ-2 — открытый вопрос,SKRU2,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-040,VKM-SRC-040 p.36 (§1.3),EV-VN-S040-0125,,TEXT_LAYER,EXACT,,,"Ближайшее к СКРУ-1 гидро-событие; не локализовано. Область (ATTRIBUTION-019): событие относится к СКРУ-2; его влияние на целик СКРУ-1–СКРУ-2 и на СКРУ-1 — открытый вопрос, данных нет."
HYD-150,hydro_evidence_catalog,GAP,,"Числовые значения анизотропной проницаемости ВЗТ (k∥/k⊥), проницаемость по рассолу и воде для пород ВЗТ СКРУ-1 (массивный масштаб)",UNKNOWN,,СКРУ-1,SKRU1,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-011,"VKM-SRC-011 p.119 (§3.8, p.236-237)",EV-VN-S011-2021,,TEXT_LAYER,EXACT,,,Для любой гидро-механической постановки ВЗТ; есть лишь качественные утверждения и лабораторные/газовые значения.
HYD-151,hydro_evidence_catalog,GAP,,"Наличие и геометрия КБС/шламовых камер и искусственных вертикальных связей (скважины Ø390–500 мм, гезенки) на СКРУ-1",UNKNOWN,,СКРУ-1,SKRU1,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-019;VKM-SRC-037,"VKM-SRC-019 p.1 (Введение) | VKM-SRC-037 p.187 (§8.6.7, с.371-375) | VKM-SRC-037 p.217 (гл. 9: станок для бурения скважин Ø390/500 мм до 100 м; ПГР-1А (гезенки Ø1,86 м))",EV-VN-S019-0047;EV-VN-S037-1177;EV-VN-S037-1254,,TEXT_LAYER,EXACT,,,Дополнительные пустоты и пути рассолов в модели мира.
HYD-152,hydro_evidence_catalog,GAP,,Разбиение поля СКРУ-1 на гидроизолированные участки и положение гидроизолирующих целиков/перемычек,UNKNOWN,,СКРУ-1,SKRU1,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-014,VKM-SRC-014 p.28 (§2.1),EV-VN-S014-0340,,TEXT_LAYER,EXACT,,,"Описано для СКРУ-2, СКРУ-3, БКПРУ-2; для СКРУ-1 — нет."
HYD-153,hydro_evidence_catalog,GAP,,"Тексты «Указаний по защите рудников от затопления…» (редакции 1985, 2004, 2008, 2014, 2022) и Методического руководства ОАО «Сильвинит» 2011",UNKNOWN,,ВКМ (пробел общий для месторождения: нормативные документы для всех рудников),VKM_REGIONAL,deposit,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-014;VKM-SRC-025,"VKM-SRC-014 p.264 (Список литературы [30]) | VKM-SRC-025 p.192 (Список литературы [11], [40], [53], [77], [8], [24])",EV-VN-S014-1275;EV-VN-S025-1146,,TEXT_LAYER,EXACT,,,Первоисточники нормативных критериев; в корпусе отсутствуют — все нормативные значения здесь вторичны.
HYD-154,hydro_evidence_catalog,GAP,,"Первоисточник карты коэффициента опасности нарушения сплошности ВЗТ (коэффициента риска прорыва) по полю СКРУ-1: Барях, Тенисон 2021 [35] или Барях и др. 2011 [32] — атрибуция в ВКР противоречива",UNKNOWN,,СКРУ-1,SKRU1,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-023,"VKM-SRC-023 p.79 (rendered p.79; Рис. 40а (media/image46.jpeg), Табл. 4.1 F1 '1_KRP')",EV-VN-S023-0407,,VISUAL_READ,EXACT_ADJACENT_PAGE,,HYD-CF21,"Сейчас — студенческая переоцифровка. DATA_REQUEST (PRIMARY_SECONDARY-005): получить [32] (ГИАБ 2011 № 9, с. 19–24) и [35] (Горный журнал 2021 № 4, с. 57–63, DOI 10.17580/gzh.2021.04.08) и установить, чья карта перерисована и относится ли она к полю СКРУ-1 (HYD-CF21)."
HYD-155,hydro_evidence_catalog,GAP,,Мощность ВЗТ и гидрогеологический разрез по стволам СКРУ-1 (числовые отбивки),UNKNOWN,,СКРУ-1,SKRU1,mine_field,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-040,VKM-SRC-040 p.19 (рис. 1.4),EV-VN-S040-0123,,TEXT_LAYER,NOT_FOUND,,,Рис. 1.4 SRC-040 даёт лишь брекетированные отбивки.
HYD-156,hydro_evidence_catalog,CONFLICT,,"HYD-CF21: атрибуция карты комплексного коэффициента опасности нарушения сплошности ВЗТ (kо, ВУС, признак F1 1_KRP) по полю СКРУ-1 в ВКР — Рис. 24б → [32] (Барях, Асанов, Токсаров, Аникин 2011, ГИАБ № 9) vs Рис. 40а и табл. 4.1 F1 → [35] (Барях, Тенисон 2021, Горный журнал № 4)","[32] 2011 vs [35] 2021 (легенда 0,3…0,65 в обоих случаях)",безразм.,поле СКРУ-1 по ВКР (принадлежность карты СКРУ-1 в первоисточниках не проверена),SKRU1,mine_field,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,SITE_SPECIFIC,WEAK,HIGH,LOW,MEDIUM,RESEARCH_REQUIRED,VKM-SRC-023,"VKM-SRC-023 p.113 (rendered p.113; refs [32] vs [35]; §3.1.4 Рис. 24б vs §4.1.2 Рис. 40а / Табл. 4.1 F1) | VKM-SRC-023 p.48 (Рис.24б (image26.png), rendered p.48) | VKM-SRC-023 p.79 (rendered p.79; Рис. 40а (media/image46.jpeg), Табл. 4.1 F1 '1_KRP') | VKM-SRC-023 p.113 (rendered p.113; Список использованных источников, [32]) | VKM-SRC-023 p.113 (rendered p.113; Список использованных источников, [35])",EV-VN-S023-0533;EV-VN-S023-0305;EV-VN-S023-0407;EV-VN-S023-0514;EV-VN-S023-0517,,DOCX_TEXT,EXACT,,HYD-CF21,"Новая строка по находке PRIMARY_SECONDARY-005 (26.09.2026). Один и тот же переоцифрованный слой ВКР (VKM-SRC-023, §3.1.4 и §4.1.2) отнесён к двум разным первоисточникам; методика [32] — 2011 г., карта может быть из любой из работ. Первоисточник карты не установлен: обе статьи вне корпуса. DATA_REQUEST: получить [32] и [35] и проверить, чья карта перерисована (HYD-154). До проверки слой — вторичная переоцифровка производного индекса (HYD-119, DERIVATION), не наблюдение."
