row_id,row_kind,mine_as_printed,mine_scope,spatial_entity_ids,object,panel_block,seam,depth_m_as_printed,depth_or_horizon_as_printed,period_as_printed,chamber_width_m,pillar_width_m,chamber_height_m,chamber_length_m,axis_spacing_m,extraction_ratio_as_printed,loading_degree_C,panel_width_m,panel_length_m,block_width_m,block_length_m,interseam_thickness_m,protective_layer_m,seam_thickness_as_printed,mining_system,seam_sequence_order,backfill_as_printed,rule_text,other_parameters_as_printed,design_actual_label,label_basis,visual_recheck,conflict_ids,skru1_relevance,source_ids,locators,vn_ids,existing_evidence_ids,status,evidence_type,scope,scale,confidence,extraction_method,quote_check,notes
MGEO-0099,mining_geometry,СКРУ-1,СКРУ-1,MF:SKRU1,"технологическая схема отработки пласта Вк (послойная, 3 слоя)",панель,Вк (над пл. Кр II),,,,,,,,chamber_axis_spacing_mm=26000 (размер между осями соседних камер на плане),,,,,,,,,,"combine_sections=Урал-20А S=15,3 м2; Урал-10А S=10,2 м2",,,,"{""vent_borehole_spacing_mm"": ""52000 (между вент. скважинами поз.5 вдоль выемочного штрека)"", ""extraction_drift_mm"": ""8000 шир. × 4000 выс. (разрез А–А)"", ""panel_vent_drift_mm"": ""4300 × 2600"", ""layers"": ""Слой 1, Слой 2, Слой 3 (нисходящие)"", ""ramp"": ""8° съезд между слоями; 5000 мм от стенки выемочного штрека до начала съезда"", ""steps_mm"": ""1000 и 1000 у вентиляционного штрека"", ""boreholes_mm"": ""рудоспускная и вентиляционная скважины Ø500 до выработки пл. Кр II / конвейера Л1000КУ"", ""plan_8000"": ""размеры 8000 по обе стороны выемочного штрека у заездов в камеры (смысл не подписан)""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,SKRU1_DIRECT,VKM-SRC-014,"pdf p.117 (printed 117); Рис. 4.2 (план, разрез А–А)",EV-VN-S014-0843,EV-MIN-0108;EV-MIN-0109,FACT,DESIGN_VALUE,SKRU1,DESIGN,HIGH,VISUAL_READ,EXACT,"Schematic dimensions (mm) read visually at 250–400 dpi. Chamber width/pillar width individually not dimensioned; only axis spacing 26 m. Vertical order in section: Вк → (unlabelled interval) → пл. Кр II with drift → conveyor drift below. | [review-fix 26.09.2026] PRIMARY_SECONDARY-011: описание по «Методическому руководству по ведению горных работ на рудниках ОАО «Сильвинит»» (Новосибирск: Наука, 2011; по предисловию VKM-SRC-014, с.7) — вторично; для available_from факты СКРУ-1 считать не ранее 2011 г."
MGEO-0100,mining_geometry,СКРУ-2,СКРУ-2,MF:SKRU2,число ходов по высоте очистных камер,панели/блоки,АБ; Красный-II; Вс,,,,,,,,,,,,,,,,,,"AB_passes=2 по высоте | KrII_passes=3 по высоте, полная мощность",,,,"{""Vs"": ""по контакту с породами кровли"", ""comparison"": ""СКРУ-1: АБ 1 ход (2 при большой мощности), Кр-II 2 хода""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.121 (printed 121); §4.3,EV-VN-S014-0865,,FACT,DESIGN_VALUE,SKRU2,FIELD,HIGH,TEXT_LAYER,FUZZY_76,Different number of passes vs SKRU-1 implies thicker seams or different pass height at SKRU-2; do not transfer to SKRU-1.
MGEO-0101,mining_geometry,СКРУ-2,СКРУ-2,MF:SKRU2,схемы очистной выемки свиты Вс–АБ–Кр-II одноходовыми и двухходовыми камерами,часть панели (границы панели показаны),"пласт В (Вс), АБ, Кр II",,,,a (не указано),b (не указано),,,,,,,,,,,,,"layout=камеры соосно по трём пластам; выемочный штрек в середине панели, камеры в обе стороны до вентиляционных штреков по границам панели; конвейерный штрек и рудоспускные скважины ниже Кр-II (рис. 4.7 А–А) | two_pass_chambers=пары ходов по ширине с междуходовыми сбойками (рис. 4.6); a — ширина (двухходовой) камеры, b — междукамерный целик (рис. 4.7 Б–Б); шаг a+b (рис. 4.8)",,,,"{""ramp_angle"": ""8–10° (съезды от выемочного штрека, рис. 4.7 А–А)"", ""b_half_at_panel_boundary"": ""b/2 у границы панели (рис. 4.7)""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.122 (printed 122); Рис. 4.5–4.8,EV-VN-S014-0867,,FACT,DESIGN_VALUE,SKRU2,DESIGN,HIGH,VISUAL_READ,EXACT,"No numeric a, b given in the figures; symbols only. Text promises figs 4.5–4.10 but only 4.5–4.8 appear in §4.3 (4.9–4.10 are SKRU-3/BKPRU sections?) — check next pages."
MGEO-0102,mining_geometry,СКРУ-2 (рисунок в §4.3); та же последовательность описана для СКРУ-1 на p.115,СКРУ-2,MF:SKRU2,последовательная выемка Вс → каменная соль Б–В → АБ в одной камере (сверхвысокая камера),"часть панели (блока), ось панели и границы показаны","пл. В (Вс), пл. Б–В (каменная соль), пл. АБ",,,,a (не указано),b (не указано),,,,,,,,,,,,,"passes=А–А: 1-й и 2-й ходы (Вс); Б–Б: + 3-й ход (Б–В); В–В: 1–5 ходов (Вс + Б–В + АБ) — итоговая камера на всю высоту Вс…АБ | equipment=Урал-20Р, ВС-30, БПС-25, ВМП",,,,"{""ramp_angles"": ""8–10° (съезд от блокового выемочного штрека), 9–10°, 6° (сечения Л–Л и Г–Г)"", ""support"": ""анкерная крепь блокового выемочного штрека; установка УВК-5С для возведения анкерной крепи"", ""D-D"": ""камеры шириной a через целики b, почва на уровне подошвы АБ"", ""lithology_legend"": ""сильвинит пёстрый, сильвинит полосчатый, каменная соль""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,"pdf p.126 (printed 126); §4.3, Рис. 4.9 (план), Рис. 4.10 (сечения А-А – Д-Д)",EV-VN-S014-0872,EV-MIN-0112,FACT,DESIGN_VALUE,SKRU2,DESIGN,HIGH,VISUAL_READ,EXACT_ADJACENT_PAGE,Angles read at 300 dpi. The combined chamber (Vs+Б–В+AB) height is the key 3D void geometry for multi-seam areas; no numeric heights given.
MGEO-0103,mining_geometry,СКРУ-3,СКРУ-3,MF:SKRU3,выемочные штреки и зарубка камер,,"АБ, Кр-II, Вс",,,,,,,,,,,,,,,,,,,,,,"{""turn_in_angle"": ""90°"", ""extraction_drift_span_max_m"": 9, ""reason"": ""устойчивые породы кровли""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.128 (printed 128); §4.4,EV-VN-S014-0875,EV-MIN-0157,FACT,DESIGN_VALUE,SKRU3,FIELD,HIGH,TEXT_LAYER,EXACT,
MGEO-0104,mining_geometry,СКРУ-3,СКРУ-3,MF:SKRU3,"очистная камера пласта АБ (схема, продольный разрез и сечения А–А)",блок,АБ (пл. Б + пл. А под Б–В),,chamber_length_mm=200000 (между осью блокового вентиляционного штрека и осью выемочного штрека),,8.0,,,200.0,,,,,,,,,,,"chamber_width_variants_mm=a = 8000: 4300+1850+1850 (Урал-10А, 3 хода) или 2350+2350+4300 (ходы 1–3)",,,,"{""block_vent_drifts"": ""южный и северный: 4300 (5310/5300) × 2600 (3100), разделены 1,8 м; расстояние 6100"", ""extraction_drift"": ""8000 шир., 3000–3100 выс."", ""deepened_conveyor_drift"": ""в каменной соли (пл. КС): 6000 (5300) × 2600–3100"", ""cut_through_area"": ""S_сб < 1,0 м2 (сечение сбойки у вентиляционного штрека)"", ""roof_skim"": ""корж (размер 500 у контура)"", ""pillars"": ""МКЦ (междукамерные целики) по обе стороны — ширина не указана""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.129 (printed 129); Рис. 4.11,EV-VN-S014-0876,,FACT,DESIGN_VALUE,SKRU3,DESIGN,HIGH,VISUAL_READ,EXACT,Rotated figure read at 250 dpi after rotation. Values in brackets are alternative (other equipment) sizes. Pillar width b not given.
MGEO-0105,mining_geometry,СКРУ-3,СКРУ-3,MF:SKRU3,очистная камера пласта Красный-II (продольный разрез и 3 варианта сечения),блок,Красный-II,,chamber_length_mm=200000,,"8,0–9,0",,,200.0,,,,,,,,,,,"variants=a = 8000 = 1850+4300+1850 (Урал-10А, ходы I–V); a = 8000 = 1350+5300+1350 (Урал-20Р) при m_з.п более 0,3 м; a = 9000 = 1850+5300+1850 при m_з.п менее 0,3 м",,,,"{""side_vent_drifts"": ""южный и северный 5300 (4300), разделены 1,8 м; 5100"", ""side_extraction_drift"": ""9000 шир., 3000–4000 выс."", ""deepened_conveyor_drift"": ""в каменной соли 6000 (5300) × 2600–3100"", ""roof"": ""коржи I, II, III в кровле Кр-II"", ""cut_through"": ""S_сб < 1,0 м""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.130 (printed 130); Рис. 4.12,EV-VN-S014-0879,,FACT,DESIGN_VALUE,SKRU3,DESIGN,HIGH,VISUAL_READ,EXACT,"m_з.п not defined in text (likely thickness of a protective/roof layer above Kr-II — meaning UNKNOWN). Chamber width depends on it: narrower chamber (8 m) when m_з.п > 0,3 m, wider (9 m) when < 0,3 m as printed."
MGEO-0106,mining_geometry,БКПРУ-2,БКПРУ-2,MF:BKPRU2,камерный блок БКПРУ-2,камерный блок,"АБ, Красный-II",,,,,,,,,,,,,,,,,,passes=2 комбайновых хода с одной стартовой выработки,alignment=соосно | AB_lead_m=не менее 50,,,"{""direction"": ""от выработанного пространства на массив"", ""turn_in"": ""45°, радиус закругления стартовой выработки ≥25 м""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.128 (printed 128); §4.5 (pp.128–132),EV-VN-S014-0883,EV-MIN-0159;EV-MIN-0160,FACT,DESIGN_VALUE,BKPRU2,FIELD,HIGH,TEXT_LAYER,EXACT,
MGEO-0107,mining_geometry,СКРУ-3,СКРУ-3,MF:SKRU3,совместная выемка Вс и АБ с прорезкой междупластья Б–В,блок (ось блока показана),"пл. Вс, соль Б–В, пл. АБ; пл. Кр. II не отрабатывается",,,,,,,,,,,,,,,"interseam_B_V_thickness_m=1,95 (сечение А–А)",,,"ore_pass=скважина рудоспускная Ø0,5 м на блоковый выемочный штрек пл. Кр. II","sequence_top_down=пл. Г, пл. В–Г, пл. Вс, соль Б–В, АБ, каменная соль, пл. Кр. II",,,"{""dims_m"": ""2,6 (высота выработок/съездов); шаг 2,5"", ""roof_holes"": ""шаг бурения (расстояние между шпурами) 2,5 м; глубина шпура l = 3,0 м (в кровлю через пл. В–Г к пл. Г)"", ""note_KrII"": ""Пласт Кр. II не отрабатывается (на участке совместной выемки АБ+Вс)"", ""workings"": ""выработка для выемки междупластья Б–В; блок. вент. вспомогат. штрек (сев.) пл. Вс""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.131 (printed 131); Рис. 4.13 (продольный разрез и сечение А–А),EV-VN-S014-0884,,FACT,DESIGN_VALUE,SKRU3,DESIGN,HIGH,VISUAL_READ,EXACT,"Read after rotation at 250 dpi. 1,95 m Б–В thickness is a drawing dimension (schematic), not a measured borehole value."
MGEO-0108,mining_geometry,СКРУ-3,СКРУ-3,MF:SKRU3,очистные камеры по пласту каменной соли,блоки 1 и 2,пласт каменной соли,,,,"8,0–12,0","10,6 (Бл. 1); 13,1 (Бл. 2); 11,5","2,6 (Урал-10А); 3,1 (Урал-20А)",,,,,,,,,,,,"variant_Ural20A_3pass=12000 = 5300+3350+3350 (план и сечение А–А, S хода 15,3 м2) | variant_Ural10A=9200 = 4300+2450+2450, высота 2600, МКЦ Бл.1 10600 / Бл.2 13100 | variant_Ural20A_2pass=8000 = 5300+2700, высота 3100, МКЦ 11500 | layout=боковой выемочный штрек, блоковый вентиляционный штрек",,,,"{""roof_bolting"": ""крепление кровли анкерами по сетке 1,5×1,5 м""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.132 (printed 132); Рис. 4.14,EV-VN-S014-0887,,FACT,DESIGN_VALUE,SKRU3,DESIGN,HIGH,VISUAL_READ,EXACT,"Rare case in this chunk where pillar widths (МКЦ) are printed numerically, per block. Rock-salt mining (for salt product) creates additional voids beyond potash seams."
MGEO-0109,mining_geometry,БКПРУ-2,БКПРУ-2,MF:BKPRU2,очистные камеры БКПРУ-2,,АБ; Красный-II,,,,,,,,,,,,,,,,,,AB_passes=1 | ore_pass_mm=500,,,,"{""start_workings_KrII_slope"": ""6–8°"", ""KrII"": ""полная геологическая мощность, несколько ходов по высоте"", ""chambers_per_start_working"": 2, ""support"": ""без крепления, кроме сопряжений с выемочными штреками и уклонных частей стартовых выработок Кр-II""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.132 (printed 132–134); §4.5 (pp.132–134),EV-VN-S014-0890,EV-MIN-0161,FACT,DESIGN_VALUE,BKPRU2,FIELD,HIGH,TEXT_LAYER,FUZZY_93,
MGEO-0110,mining_geometry,БКПРУ-2 (рисунок в §4.5),БКПРУ-2,MF:BKPRU2,"панель с центральной группой штреков, камеры АБ и Кр-II соосно",панель,АБ; Кр-II (Кр. I и Кр. III показаны как неотрабатываемые),,,,a (не указано),b (не указано),,"70,4 и 60,0 (размеры от центральной группы штреков до сближенных вентиляционных штреков)",,,,,,,,,,,"passes_KrII=I ход и II ход | equipment=Урал-61, БП-14(5), 5ВС-15М (10ВС-15); Урал-20Р, БПС-25, ВС-30; ВМЭ-6",,,,"{""dims_mm"": ""70400; 10200; 60000; L_пан — ширина панели; b/2 у границы панели"", ""drift_widths_mm"": ""сближенные вентиляционные и выемочные штреки АБ 3200; выемочные штреки Кр-II 6100; конвейерный штрек 3200; транспортный штрек 4400; ступень 1000"", ""parameters_legend"": ""a — ширина камеры; b — ширина междукамерного целика; M_o — межосевое расстояние; L_пан — ширина панели""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,"pdf p.133 (printed 133); Рис. 4.15 (планы, сечения А–А, Б–Б)",EV-VN-S014-0892,,FACT,DESIGN_VALUE,BKPRU2,DESIGN,HIGH,VISUAL_READ,EXACT,Rotated figure at 300 dpi. Chamber lengths ~60–70 m on each side of the central drift group. A–A shows AB chambers narrower than Kr-II chambers on common axes.
MGEO-0111,mining_geometry,БКПРУ-4,БКПРУ-4,MF:BKPRU4,камеры Кр-II и формирование блокового вентиляционного штрека,блок,Красный-II,,,,,>10 (условие допуска проходки штрека в сторону ранее пройденного хода),,,,,,,,,,,,,passes=2 по высоте,,,,"{""vent_drift_segment_m"": ""до 10""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.135 (printed 135); §4.6,EV-VN-S014-0895,EV-MIN-0164,FACT,DESIGN_VALUE,BKPRU4,FIELD,HIGH,TEXT_LAYER,EXACT,
